start	end	text
3029120	3031120	de Japanse commandanten kregen opdracht
3031120	3033120	om ons te beveiligen
3033120	3035120	dus wel open mochten in en uit
3035120	3037120	maar er moest wel bewaking blijven
3037120	3039120	ja
3039120	3041120	want men was toch wel bang voor
3041120	3043120	opstanden onder de Javanen
3043120	3045120	nou
3045120	3047120	er werd er zelfs een lezing gehouden
3047120	3049120	wij wisten natuurlijk ook niet
3049120	3051120	wat is nou een atoombom
3051120	3053120	wat is dat nou weer
3053120	3055120	maar wij hadden natuurlijk ook hoogleraren
3055120	3057120	in de wisse natuurkunde
3057120	3059120	en die werd in het Engels gehouden
3059120	3061120	waarom
3061120	3063120	we zagen vier of vijf
3063120	3065120	Japanse officieren
3065120	3067120	hoge officieren hoor
3067120	3069120	die kwamen meeluisteren
3069120	3071120	wat is een atoombom
3071120	3073120	nou het is ongelooflijk
3073120	3075120	ja
3075120	3077120	en zo begon de wereld
3077120	3079120	weer open te gaan
3079120	3081120	heel langzaam
3081120	3083120	ja achteraf hebben we gehoord waarom het zo langzaam duurt
3083120	3085120	de troepen
3085120	3087120	die overal op de wereld zaten
3087120	3089120	Amerikaanse troepen in Duitsland
3089120	3091120	eh
3091120	3093120	Engelse troepen
3093120	3095120	ergens in
3095120	3097120	de Balkan
3097120	3099120	die wilden naar huis
3099120	3101120	iedereen wilde naar huis
3101120	3103120	de oorlog is voorbij
3103120	3105120	wat doen we hier
3105120	3107120	dus alle troepentransportschepen
3107120	3109120	werden aanvankelijk gebruikt
3109120	3111120	om die
3111120	3113120	soldaten
3113120	3115120	terug te brengen naar hun huis
3115120	3117120	naar Engeland, Australië
3117120	3119120	naar Amerika
3119120	3121120	ja
3121120	3123120	en zo kwam er maar mondjes baat
3123120	3125120	en ik had al wel gehoord
3125120	3127120	adres van mijn moeder had ik gekregen
3127120	3129120	van het rode kruis
3129120	3131120	hoe dat weet ik niet maar ik vergeet
3131120	3133120	ik ben toen
3133120	3135120	ja gaan liften gewoon
3135120	3137120	met militaire
3137120	3139120	gewoon een militaire vrachtauto
3139120	3141120	in de goede richting
3141120	3143120	je steekt je hand op
3143120	3145120	nou dan word je in die vrachtauto mag je inladen
3145120	3147120	en dan ben je zo naar Batavia gebracht
3147120	3149120	en dan is dat mijn moeder daar zat
3149120	3151120	en dan had ik al gauw het adres gevonden
3151120	3153120	en ook waar mijn moeder was
3153120	3155120	en dan zag ik mijn zuster
3155120	3157120	eindelijk eens een keertje
3157120	3159120	drie jaar later hoor
3159120	3161120	allemaal drie jaar later
3161120	3163120	een lange tijd is dat hoor
3163120	3165120	vergis je niet
3165120	3167120	ik word er nog benauwd van
3167120	3169120	drie jaar lang een beetje
3169120	3171120	saai niks doen
3171120	3173120	nou moeder was
3173120	3175120	en mijn moeder had al contact
3175120	3177120	met vader
3177120	3179120	die zat bij de Bermaspoorweg
3179120	3181120	niet aan het einde dat beruchte gedeelte
3181120	3183120	met zijn vele doden
3183120	3185120	maar op de toevoerlijnen
3185120	3187120	ook beroerd hoor
3187120	3189120	ik heb nog een foto van hem
3189120	3191120	toen hij net terug kwam
3191120	3193120	uit de gevangenis terug in Batavia
3193120	3195120	in Indonesië
3195120	3197120	nou hij was broodmager
3197120	3199120	hij was broodmager
3199120	3201120	ik denk dat de oorlog
3201120	3203120	had voor hem
3203120	3205120	geen half jaar langer kunnen duren
3205120	3207120	maar goed
3207120	3209120	hij schreef mij
3209120	3211120	als je naar Holland kunt gaan
3211120	3213120	pak de eerste boot die je te pakken krijgt
3213120	3215120	want hij maakte zich voornamelijk zorgen
3215120	3217120	over mijn studie
3217120	3219120	want niet dat alleen
3219120	3221120	vier jaar weg
3221120	3223120	maar hij wist ook niet wat er bij mij gebeurd was
3223120	3225120	in die tussentijd
3225120	3227120	maar hij dacht
3227120	3229120	die jongen zit pas in de eerste of tweede klas
3229120	3231120	van de middelbare school
3231120	3233120	nou dat bleek achteraf zijn niet waar te zijn
3233120	3235120	maar goed dat was alleen maar meegenomen
3235120	3237120	dus
3237120	3239120	hij had ook naar Holland al geschreven
3239120	3241120	en toen heb ik hem
3241120	3243120	oh ja toen waren er al schepen
3243120	3245120	die zouden vrouwen en kinderen meenemen
3245120	3247120	heb ik me gemeld
3247120	3249120	nee er was geen plaats meer
3249120	3251120	maar zei er iemand
3251120	3253120	wij kunnen wel een paar mensen gebruiken voor de keuken
3253120	3255120	nou ja
3255120	3257120	prima he
3257120	3259120	heb ik nog wat verdiend ook nog
3259120	3261120	dus ik heb de hele reis door
3261120	3263120	keukengereim moeten klaarzetten
3263120	3265120	etensgereik moeten klaarzetten
3265120	3267120	etensgerei afwassen
3267120	3269120	ja aan massa
3269120	3271120	ja dat was dan gewoon een troepentelsportschip
3271120	3273120	en dan kreeg je van die grote
3273120	3275120	aluminium platen
3275120	3277120	daar zaten van die vakjes erop
3277120	3279120	en dan kwam er
3279120	3281120	voor het eerst kreeg ik weer gewoon
3281120	3283120	aardappelen jus
3283120	3285120	en groenten
3285120	3287120	en soms een puddingtje
3287120	3289120	nou of iets dergelijks
3289120	3291120	echt het was allemaal
3291120	3293120	ja weer
3293120	3295120	bijna normaal
3295120	3297120	was het natuurlijk niet hoor
3297120	3299120	in indonesië hebben ze nog een hele moeilijke tijd gehad
3299120	3301120	maar ik kwam in holland aan
3301120	3303120	bij mijn
3303120	3305120	grootmoeder
3305120	3307120	in utrecht
3307120	3309120	grootmoeder en tante marie
3309120	3311120	ja
3311120	3313120	ik herinner me nog goed
3313120	3315120	behalve de kennismaking
3315120	3317120	enzo
3317120	3319120	maar zorgens dacht ik
3319120	3321120	ga ik eens naar buiten kijken
3321120	3323120	was een klein balkonnetje
3323120	3325120	en dan zie ik
3325120	3327120	in het park
3327120	3329120	er lopen twee dames met hondjes aan de lijn
3329120	3331120	hé zei ik
3331120	3333120	dat heb ik op school geleerd
3333120	3335120	dat zijn blinde geleidehonden
3335120	3337120	oh blinde geleidehonden
3337120	3339120	was wel raar
3339120	3341120	al heel gauw zag ik
3341120	3343120	dat even die vrouw een moeite had
3343120	3345120	om haar hondje voor te trekken
3345120	3347120	dus toen heb ik wel begrepen
3347120	3349120	nee het moet toch wel wat anders geweest zijn
3349120	3351120	maar dit soort dingen
3351120	3353120	sommige dingen kende ik
3353120	3355120	leesboekjes
3355120	3357120	madeliefjes wist ik wat het was
3357120	3359120	paardenbloemen wist ik wat ik was
3359120	3361120	ja ik bedoel dit soort
3361120	3363120	hele gekke dingen
3363120	3365120	ook bij aardenskunde
3365120	3367120	ik wist de kanalen van
3367120	3369120	van drenthe en van
3369120	3371120	nou hoe heet dat
3371120	3373120	groningen en dergelijke
3373120	3375120	de verschillende kanalen had ik
3375120	3377120	vroeger ook geleerd
3377120	3379120	want ik zat op een europese school
3379120	3381120	gericht op europa
3381120	3383120	nou ja
3383120	3385120	ik had een vrouw
3385120	3387120	iets bekends
3387120	3389120	wat ik niet bekend was
3389120	3391120	ik zag mijn grootmoeder
3391120	3393120	werken op de grond
3393120	3395120	ze zat daar de grond te boenen
3395120	3397120	of weet ik
3397120	3399120	ik weet niet wat ze deed
3399120	3401120	ik dacht mijn gunst
3401120	3403120	ik had nog nooit een blanke vrouw
3403120	3405120	op de grond zien werken
3405120	3407120	mijn moeder heb ik nooit zien werken
3407120	3409120	ja ik moet wel iets gezien hebben
3409120	3411120	tijdens de oorlog
3411120	3413120	maar dat heeft geen indruk op me gemaakt
3413120	3415120	ik zou wel gewassen hebben
3415120	3417120	ik weet het niet
3417120	3419120	ik heb mijn zuster ook gevraagd
3419120	3421120	maar dat weet ze eigenlijk ook niet
3421120	3423120	maar er moet dus iets gebeuren
3423120	3425120	ik was hier zo verbaasd over
3425120	3427120	dat ik vroeg
3427120	3429120	kan ik ook wat doen
3429120	3431120	nou ze kijkt verbaasd op
3431120	3433120	mannen in die tijd
3433120	3435120	hoefde nog niet te werken
3435120	3437120	nou ja als je wilt
3437120	3439120	hier heb je een stofdoek
3439120	3441120	ik kreeg een stofdoek
3441120	3443120	mocht ik mijn eigen kamer doen
3443120	3445120	daar was ik zo trots op
3445120	3447120	dat ik die had
3447120	3449120	een eigen kamertje
3449120	3451120	met een tafeltje en een stoeltje
3451120	3453120	en een bed
3453120	3455120	maar dan kom je uit de rimbo eigenlijk
3455120	3457120	uit de troep van de oorlog
3457120	3459120	ja
3459120	3461120	een maand bij mijn moeder
3461120	3463120	in het kamp
3463120	3465120	in Batavia
3465120	3467120	en dan een maand op de boot
3467120	3469120	maar ik kwam er eigenlijk zo uit de rimbo
3469120	3471120	en dan kom je in een Hollands bovenhuis
3471120	3473120	en dan kreeg ik een stofdoek
3473120	3475120	mijn gunst
3475120	3477120	wat moet je daar nou mee doen
3477120	3479120	ik heb geen idee
3479120	3481120	stof ik had nog nooit er op gelet
3481120	3483120	alsof de tafel of daar stof zou
3483120	3485120	zich liggen of iets dergelijks
3485120	3487120	dus ja ik wist ook niet
3487120	3489120	wat ik met dat ding moest doen
3489120	3491120	ik heb allerlei randjes een beetje
3491120	3493120	ja afstoffen een beetje
3493120	3495120	geveegd verder niks
3495120	3497120	later heb ik gehoord dat
3497120	3499120	oma den toom
3499120	3501120	en tante marie
3501120	3503120	om het hoekje gekeken wat ik nou eigenlijk
3503120	3505120	aan het uitspoken was
3505120	3507120	en die hebben zich krom gelachen
3507120	3509120	maar dat is voorlopig het einde
3509120	3511120	voor vandaag
3511120	3513120	ja ik heb mijn
3513120	3515120	microfoon
3531120	3533120	ik ga even
3533120	3535120	even op lucht
3535120	3537120	ik ga even
3537120	3539120	even
3539120	3541120	eens
3541120	3543120	even
3543120	3545120	ik ga even
3545120	3547120	je
3547120	3549120	ik ga even
3549120	3551120	ik ga ik
3551120	3553120	ik ga even
3553120	3555120	ik
3555120	3557120	ik
3557120	3559120	ik
3559120	3561120	ik
3561120	3562120	***
3591120	3592120	***
3621120	3622120	***
